repo,path,line,effect_kind,api 
litellm,litellm/llms/vertex_ai/gemini/vertex_and_google_ai_studio_gemini.py,2837,SendExt,client.post
litellm,litellm/llms/vertex_ai/image_edit/vertex_gemini_transformation.py,83,CredAccess,os.environ.get
litellm,litellm/llms/vertex_ai/image_edit/vertex_gemini_transformation.py,85,CredAccess,os.environ.get
litellm,litellm/llms/vertex_ai/image_edit/vertex_imagen_transformation.py,91,CredAccess,os.environ.get
litellm,litellm/llms/vertex_ai/image_edit/vertex_imagen_transformation.py,93,CredAccess,os.environ.get
litellm,litellm/llms/vertex_ai/image_generation/vertex_gemini_transformation.py,134,CredAccess,os.environ.get
litellm,litellm/llms/vertex_ai/image_generation/vertex_gemini_transformation.py,136,CredAccess,os.environ.get
litellm,litellm/llms/vertex_ai/image_generation/vertex_imagen_transformation.py,106,CredAccess,os.environ.get
litellm,litellm/llms/vertex_ai/image_generation/vertex_imagen_transformation.py,108,CredAccess,os.environ.get
litellm,litellm/llms/vertex_ai/multimodal_embeddings/embedding_handler.py,171,SendExt,client.post
litellm,litellm/llms/vertex_ai/vertex_embeddings/embedding_handler.py,121,SendExt,client.post
litellm,litellm/llms/vertex_ai/vertex_embeddings/embedding_handler.py,215,SendExt,client.post
litellm,litellm/llms/xai/oauth.py,214,Delete,os.unlink
litellm,litellm/proxy/plugin_routes.py,232,CredAccess,os.getenv
litellm,litellm/proxy/plugin_routes.py,133,CredAccess,os.getenv
litellm,litellm/proxy/prisma_migration.py,18,Exec,subprocess.run
litellm,litellm/proxy/prometheus_cleanup.py,21,Delete,os.remove
litellm,litellm/proxy/proxy_cli.py,505,Overwrite,open
litellm,litellm/proxy/proxy_cli.py,506,Exec,subprocess.Popen
litellm,litellm/proxy/proxy_cli.py,1156,Exec,subprocess.run
litellm,litellm/proxy/proxy_server.py,1429,CredAccess,os.getenv
litellm,litellm/proxy/proxy_server.py,1979,CredAccess,os.getenv
litellm,litellm/proxy/proxy_server.py,2975,Overwrite,open
litellm,litellm/proxy/proxy_server.py,2976,Exec,subprocess.Popen
litellm,litellm/proxy/proxy_server.py,3798,CredAccess,os.environ.get
litellm,litellm/proxy/proxy_server.py,3653,Overwrite,open
litellm,litellm/proxy/proxy_server.py,12952,CredAccess,os.getenv
litellm,litellm/proxy/proxy_server.py,1667,Overwrite,open
litellm,litellm/proxy/utils.py,4983,CredAccess,os.getenv
litellm,litellm/proxy/utils.py,5954,CredAccess,os.getenv
litellm,litellm/proxy/utils.py,211,CredAccess,os.getenv
litellm,litellm/proxy/utils.py,215,CredAccess,os.getenv
litellm,litellm/proxy/utils.py,2792,CredAccess,os.getenv
litellm,litellm/proxy/utils.py,5024,SendExt,server.send_message
litellm,litellm/proxy/utils.py,2906,CredAccess,os.getenv
litellm,litellm/proxy/utils.py,2910,CredAccess,os.getenv
litellm,litellm/proxy/_lazy_openapi_snapshot.py,131,Overwrite,SNAPSHOT_FILE.write_text
litellm,litellm/proxy/agent_endpoints/databricks_oauth.py,177,SendExt,client.post
litellm,litellm/proxy/auth/handle_jwt.py,679,CredAccess,os.getenv
litellm,litellm/proxy/auth/login_utils.py,69,CredAccess,os.getenv
litellm,litellm/proxy/auth/oauth2_check.py,139,CredAccess,os.getenv
litellm,litellm/proxy/auth/oauth2_check.py,140,CredAccess,os.environ.get
litellm,litellm/proxy/auth/oauth2_check.py,141,CredAccess,os.environ.get
litellm,litellm/proxy/auth/oauth2_check.py,142,CredAccess,os.environ.get
litellm,litellm/proxy/auth/oauth2_check.py,145,CredAccess,os.environ.get
litellm,litellm/proxy/auth/oauth2_check.py,146,CredAccess,os.environ.get
litellm,litellm/proxy/auth/oauth2_check.py,171,SendExt,client.post
litellm,litellm/proxy/auth/rds_iam_token.py,162,CredAccess,os.getenv
litellm,litellm/proxy/auth/rds_iam_token.py,163,CredAccess,os.getenv
litellm,litellm/proxy/auth/rds_iam_token.py,167,CredAccess,os.getenv
litellm,litellm/proxy/auth/rds_iam_token.py,167,CredAccess,os.getenv
litellm,litellm/proxy/client/chat.py,163,SendExt,session.post
litellm,litellm/proxy/client/users.py,53,SendExt,requests.post
litellm,litellm/proxy/client/users.py,62,SendExt,requests.post
litellm,litellm/proxy/client/cli/commands/auth.py,344,SendExt,requests.post
litellm,litellm/proxy/client/cli/commands/auth.py,30,Overwrite,open
litellm,litellm/proxy/client/cli/commands/auth.py,53,Delete,os.remove
litellm,litellm/proxy/client/cli/commands/chat.py,275,Overwrite,open
litellm,litellm/proxy/common_utils/encrypt_decrypt_utils.py,26,CredAccess,os.getenv
litellm,litellm/proxy/common_utils/load_config_utils.py,108,Overwrite,open
litellm,litellm/proxy/common_utils/load_config_utils.py,155,Overwrite,open
litellm,litellm/proxy/db/check_migration.py,59,Exec,subprocess.run
litellm,litellm/proxy/db/prisma_client.py,661,Exec,subprocess.run
litellm,litellm/proxy/discovery_endpoints/ui_discovery_endpoints.py,27,CredAccess,os.getenv
litellm,litellm/proxy/example_config_yaml/custom_auth.py,10,CredAccess,os.getenv
litellm,litellm/proxy/guardrails/guardrail_endpoints.py,2003,Exec,exec
litellm,litellm/proxy/guardrails/guardrail_hooks/lakera_ai.py,58,CredAccess,os.environ.get
litellm,litellm/proxy/guardrails/guardrail_hooks/lakera_ai_v2.py,63,CredAccess,os.environ.get
litellm,litellm/proxy/guardrails/guardrail_hooks/presidio.py,397,SendExt,session.post
litellm,litellm/proxy/guardrails/guardrail_hooks/presidio.py,311,SendExt,session.post
litellm,litellm/proxy/guardrails/guardrail_hooks/aim/aim.py,53,CredAccess,os.environ.get
litellm,litellm/proxy/guardrails/guardrail_hooks/akto/akto.py,84,CredAccess,os.environ.get
litellm,litellm/proxy/guardrails/guardrail_hooks/cato_networks/cato_networks.py,58,CredAccess,os.environ.get
litellm,litellm/proxy/guardrails/guardrail_hooks/cisco_ai_defense/cisco_ai_defense.py,159,CredAccess,os.environ.get
litellm,litellm/proxy/guardrails/guardrail_hooks/crowdstrike_aidr/crowdstrike_aidr.py,136,CredAccess,os.environ.get
litellm,litellm/proxy/guardrails/guardrail_hooks/custom_code/custom_code_guardrail.py,151,Exec,exec
litellm,litellm/proxy/guardrails/guardrail_hooks/custom_code/primitives.py,503,SendExt,client.post
litellm,litellm/proxy/guardrails/guardrail_hooks/custom_code/primitives.py,505,SendExt,client.put
litellm,litellm/proxy/guardrails/guardrail_hooks/custom_code/primitives.py,509,SendExt,client.patch
litellm,litellm/proxy/guardrails/guardrail_hooks/dynamoai/dynamoai.py,54,CredAccess,os.getenv
litellm,litellm/proxy/guardrails/guardrail_hooks/enkryptai/enkryptai.py,65,CredAccess,os.getenv
litellm,litellm/proxy/guardrails/guardrail_hooks/grayswan/grayswan.py,82,CredAccess,os.getenv
litellm,litellm/proxy/guardrails/guardrail_hooks/hiddenlayer/hiddenlayer.py,48,SendExt,requests.post
litellm,litellm/proxy/guardrails/guardrail_hooks/hiddenlayer/hiddenlayer.py,75,CredAccess,os.getenv
litellm,litellm/proxy/guardrails/guardrail_hooks/hiddenlayer/hiddenlayer.py,79,CredAccess,os.getenv
litellm,litellm/proxy/guardrails/guardrail_hooks/hiddenlayer/hiddenlayer.py,279,CredAccess,os.getenv
litellm,litellm/proxy/guardrails/guardrail_hooks/hiddenlayer/hiddenlayer.py,283,CredAccess,os.getenv
litellm,litellm/proxy/guardrails/guardrail_hooks/ibm_guardrails/ibm_detector.py,55,CredAccess,os.getenv
litellm,litellm/proxy/guardrails/guardrail_hooks/lasso/lasso.py,107,CredAccess,os.environ.get
litellm,litellm/proxy/guardrails/guardrail_hooks/litellm_content_filter/guardrail_benchmarks/test_eval.py,147,Overwrite,open
litellm,litellm/proxy/guardrails/guardrail_hooks/litellm_content_filter/guardrail_benchmarks/test_eval.py,556,CredAccess,os.environ.get
litellm,litellm/proxy/guardrails/guardrail_hooks/litellm_content_filter/guardrail_benchmarks/test_eval.py,575,CredAccess,os.environ.get
litellm,litellm/proxy/guardrails/guardrail_hooks/mcp_jwt_signer/mcp_jwt_signer.py,474,SendExt,client.post
litellm,litellm/proxy/guardrails/guardrail_hooks/noma/noma.py,130,CredAccess,os.environ.get
litellm,litellm/proxy/guardrails/guardrail_hooks/noma/noma_v2.py,58,CredAccess,os.environ.get
litellm,litellm/proxy/guardrails/guardrail_hooks/onyx/onyx.py,47,CredAccess,os.getenv
litellm,litellm/proxy/guardrails/guardrail_hooks/openai/moderations.py,112,CredAccess,os.environ.get
litellm,litellm/proxy/guardrails/guardrail_hooks/ovalix/ovalix.py,79,CredAccess,os.environ.get
litellm,litellm/proxy/guardrails/guardrail_hooks/pangea/pangea.py,81,CredAccess,os.environ.get
litellm,litellm/proxy/guardrails/guardrail_hooks/panw_prisma_airs/panw_prisma_airs.py,112,CredAccess,os.getenv
litellm,litellm/proxy/guardrails/guardrail_hooks/panw_prisma_airs/panw_prisma_airs.py,354,SendExt,async_client.client.post
litellm,litellm/proxy/guardrails/guardrail_hooks/pillar/pillar.py,199,CredAccess,os.environ.get
litellm,litellm/proxy/guardrails/guardrail_hooks/promptguard/promptguard.py,57,CredAccess,os.environ.get
litellm,litellm/proxy/guardrails/guardrail_hooks/prompt_security/prompt_security.py,39,CredAccess,os.environ.get
litellm,litellm/proxy/guardrails/guardrail_hooks/qualifire/qualifire.py,65,CredAccess,os.environ.get
litellm,litellm/proxy/guardrails/guardrail_hooks/xecguard/xecguard.py,92,CredAccess,os.environ.get
litellm,litellm/proxy/guardrails/guardrail_hooks/zscaler_ai_guard/zscaler_ai_guard.py,46,CredAccess,os.getenv
litellm,litellm/proxy/guardrails/guardrail_hooks/zscaler_ai_guard/zscaler_ai_guard.py,50,CredAccess,os.getenv
litellm,litellm/proxy/guardrails/guardrail_hooks/zscaler_ai_guard/zscaler_ai_guard.py,55,CredAccess,os.getenv
litellm,litellm/proxy/guardrails/guardrail_hooks/zscaler_ai_guard/zscaler_ai_guard.py,60,CredAccess,os.getenv
litellm,litellm/proxy/health_endpoints/_health_endpoints.py,1504,CredAccess,os.getenv
litellm,litellm/proxy/hooks/parallel_request_limiter_v3.py,314,CredAccess,os.getenv
litellm,litellm/proxy/hooks/responses_id_security.py,166,CredAccess,os.getenv
litellm,litellm/proxy/management_endpoints/key_management_endpoints.py,4334,CredAccess,os.getenv
litellm,litellm/proxy/management_endpoints/ui_sso.py,1072,CredAccess,os.getenv
litellm,litellm/proxy/management_endpoints/ui_sso.py,1074,CredAccess,os.getenv
litellm,litellm/proxy/management_endpoints/ui_sso.py,1075,CredAccess,os.getenv
litellm,litellm/proxy/management_endpoints/ui_sso.py,2337,CredAccess,os.getenv
litellm,litellm/proxy/management_endpoints/ui_sso.py,3760,CredAccess,os.getenv
litellm,litellm/proxy/management_endpoints/ui_sso.py,4081,CredAccess,os.getenv
litellm,litellm/proxy/management_endpoints/ui_sso.py,2342,CredAccess,os.getenv
litellm,litellm/proxy/management_endpoints/ui_sso.py,2448,CredAccess,os.getenv
litellm,litellm/proxy/management_endpoints/ui_sso.py,2350,CredAccess,os.getenv
litellm,litellm/proxy/management_endpoints/ui_sso.py,2351,CredAccess,os.getenv
litellm,litellm/proxy/management_endpoints/ui_sso.py,2352,CredAccess,os.getenv
litellm,litellm/proxy/management_endpoints/ui_sso.py,2468,CredAccess,os.getenv
litellm,litellm/proxy/management_endpoints/ui_sso.py,945,CredAccess,os.getenv
litellm,litellm/proxy/management_endpoints/ui_sso.py,2490,CredAccess,os.getenv
litellm,litellm/proxy/management_endpoints/ui_sso.py,2492,CredAccess,os.getenv
litellm,litellm/proxy/management_endpoints/ui_sso.py,2493,CredAccess,os.getenv
litellm,litellm/proxy/management_endpoints/sso/custom_microsoft_sso.py,59,CredAccess,os.getenv
litellm,litellm/proxy/management_endpoints/sso/custom_microsoft_sso.py,60,CredAccess,os.getenv
litellm,litellm/proxy/prompts/prompt_endpoints.py,1290,Overwrite,temp_file_path.write_bytes
litellm,litellm/proxy/prompts/prompt_endpoints.py,1312,Delete,temp_file_path.unlink
litellm,litellm/proxy/types_utils/utils.py,175,Delete,os.remove
litellm,litellm/proxy/ui_crud_endpoints/proxy_setting_endpoints.py,1435,Overwrite,open
litellm,litellm/proxy/_experimental/mcp_server/oauth2_token_cache.py,128,SendExt,client.post
litellm,litellm/proxy/_experimental/mcp_server/openapi_to_mcp_generator.py,418,SendExt,client.post
litellm,litellm/proxy/_experimental/mcp_server/openapi_to_mcp_generator.py,420,SendExt,client.put
litellm,litellm/proxy/_experimental/mcp_server/openapi_to_mcp_generator.py,424,SendExt,client.patch
litellm,litellm/proxy/_experimental/mcp_server/server.py,3540,SendExt,client.post
litellm,litellm/proxy/_experimental/mcp_server/auth/token_exchange.py,145,SendExt,client.post
litellm,litellm/proxy/_experimental/mcp_server/outbound_credentials/per_user_oauth_store.py,108,SendExt,client.post
litellm,litellm/proxy_auth/credentials.py,160,SendExt,httpx.post
litellm,litellm/rag/ingestion/gemini_ingestion.py,148,SendExt,client.post
litellm,litellm/rag/ingestion/gemini_ingestion.py,268,SendExt,client.post
litellm,litellm/rag/ingestion/gemini_ingestion.py,310,SendExt,client.put
litellm,litellm/rag/ingestion/vertex_ai_ingestion.py,180,SendExt,client.post
litellm,litellm/rag/ingestion/vertex_ai_ingestion.py,362,SendExt,client.post
litellm,litellm/rag/ingestion/vertex_ai_ingestion.py,444,SendExt,client.post
litellm,litellm/secret_managers/aws_secret_manager.py,64,CredAccess,os.getenv
litellm,litellm/secret_managers/cyberark_secret_manager.py,30,CredAccess,os.getenv
litellm,litellm/secret_managers/cyberark_secret_manager.py,34,CredAccess,os.getenv
litellm,litellm/secret_managers/cyberark_secret_manager.py,133,SendExt,client.client.post
litellm,litellm/secret_managers/cyberark_secret_manager.py,92,SendExt,http_handler.client.post
litellm,litellm/secret_managers/get_azure_ad_token_provider.py,13,CredAccess,os.environ.get
litellm,litellm/secret_managers/get_azure_ad_token_provider.py,69,CredAccess,os.environ.get
litellm,litellm/secret_managers/get_azure_ad_token_provider.py,23,CredAccess,os.environ.get
litellm,litellm/secret_managers/get_azure_ad_token_provider.py,26,CredAccess,os.environ.get
litellm,litellm/secret_managers/get_azure_ad_token_provider.py,90,CredAccess,os.getenv
litellm,litellm/secret_managers/google_secret_manager.py,32,CredAccess,os.environ.get
litellm,litellm/secret_managers/google_secret_manager.py,40,CredAccess,os.environ.get
litellm,litellm/secret_managers/google_secret_manager.py,44,CredAccess,os.environ.get
litellm,litellm/secret_managers/hashicorp_secret_manager.py,26,CredAccess,os.getenv
litellm,litellm/secret_managers/hashicorp_secret_manager.py,37,CredAccess,os.getenv
litellm,litellm/secret_managers/hashicorp_secret_manager.py,42,CredAccess,os.getenv
litellm,litellm/secret_managers/hashicorp_secret_manager.py,123,SendExt,client.post
litellm,litellm/secret_managers/hashicorp_secret_manager.py,188,SendExt,client.post
litellm,litellm/secret_managers/main.py,31,CredAccess,os.getenv
litellm,litellm/secret_managers/main.py,196,CredAccess,os.getenv
litellm,litellm/secret_managers/main.py,202,CredAccess,os.getenv
litellm,litellm/secret_managers/main.py,208,CredAccess,os.getenv
litellm,litellm/secret_managers/main.py,209,CredAccess,os.getenv
litellm,litellm/secret_managers/main.py,236,CredAccess,os.getenv
litellm,litellm-proxy-extras/litellm_proxy_extras/utils.py,184,Exec,subprocess.run
litellm,litellm-proxy-extras/litellm_proxy_extras/utils.py,202,Exec,subprocess.run
litellm,litellm-proxy-extras/litellm_proxy_extras/utils.py,129,Exec,subprocess.run
litellm,litellm-proxy-extras/litellm_proxy_extras/utils.py,147,Exec,subprocess.run
litellm,litellm-proxy-extras/litellm_proxy_extras/utils.py,353,Exec,subprocess.run
litellm,litellm-proxy-extras/litellm_proxy_extras/utils.py,289,Overwrite,open
litellm,litellm-proxy-extras/litellm_proxy_extras/utils.py,290,Exec,subprocess.run
litellm,litellm-proxy-extras/litellm_proxy_extras/utils.py,384,Exec,subprocess.run
litellm,litellm-proxy-extras/litellm_proxy_extras/utils.py,527,Exec,subprocess.run
litellm,litellm-proxy-extras/litellm_proxy_extras/utils.py,139,Overwrite,open
litellm,litellm-proxy-extras/litellm_proxy_extras/utils.py,324,Exec,subprocess.run
litellm,litellm-proxy-extras/litellm_proxy_extras/utils.py,552,Exec,subprocess.run
